geo_key,latitude,longitude,state,date,rainfall_mm,temperature_max,temperature_min,humidity
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-15,1.0,38.5,21.1,43.4
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-16,8.6,32.9,20.3,81.9
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-17,1.2,32.8,19.7,40.2
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-18,14.9,39.7,23.6,84.9
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-19,2.5,31.1,15.9,69.6
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-20,5.5,39.3,21.3,50.2
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-21,13.3,34.4,27.4,66.7
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-22,1.0,39.9,26.4,62.3
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-23,0.2,28.4,19.6,75.8
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-24,3.2,28.1,26.0,88.4
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-25,3.4,29.0,18.8,80.0
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-26,6.3,33.4,19.3,45.8
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-27,3.3,34.6,23.8,53.1
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-28,18.2,34.8,20.3,69.7
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-29,1.5,29.5,19.5,42.0
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-09-30,3.8,37.4,25.6,69.0
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-01,3.5,39.7,25.1,56.0
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-02,2.6,31.7,22.5,61.3
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-03,1.4,30.6,22.3,76.5
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-04,2.5,29.0,27.0,40.3
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-05,6.5,38.7,16.3,51.8
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-06,1.3,40.7,27.7,44.4
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-07,1.5,30.1,18.6,89.1
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-08,12.5,34.6,17.4,67.4
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-09,1.2,41.0,25.6,55.4
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-10,0.1,42.0,23.9,61.3
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-11,1.0,28.1,17.0,40.3
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-12,2.7,37.3,25.0,49.3
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-13,0.3,37.1,21.5,83.8
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-14,2.3,34.2,21.3,79.1
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-15,0.1,40.9,24.3,84.3
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-16,9.6,31.2,22.5,64.3
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-17,2.3,28.7,26.9,87.7
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-18,3.5,31.6,25.2,76.5
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-19,2.6,30.4,17.6,69.5
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-20,0.4,38.1,17.8,85.5
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-21,6.9,32.1,16.1,70.6
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-22,1.8,30.0,21.9,89.6
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-23,0.2,31.7,22.0,79.7
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-24,0.1,38.3,16.8,81.5
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-25,3.5,34.4,25.7,76.7
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-26,4.3,32.1,23.1,47.1
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-27,5.2,35.4,25.7,50.6
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-28,0.4,37.6,15.8,52.2
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-29,7.2,29.9,19.9,87.3
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-30,0.1,34.2,25.2,85.4
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-10-31,4.0,40.4,15.4,45.0
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-01,4.0,38.5,22.9,76.5
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-02,5.9,35.6,27.3,74.7
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-03,1.9,33.9,24.8,71.5
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-04,5.1,38.9,21.8,87.3
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-05,3.7,30.8,23.0,50.1
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-06,2.5,39.1,25.6,72.5
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-07,4.6,34.6,22.2,84.0
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-08,2.0,32.9,25.4,42.5
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-09,9.5,32.8,23.2,74.3
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-10,0.4,39.5,22.4,56.4
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-11,5.7,36.8,25.2,89.6
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-12,0.4,38.5,24.8,83.7
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-13,1.6,40.2,23.3,43.4
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-14,0.1,34.7,25.2,59.2
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-15,5.7,34.9,15.3,88.7
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-16,2.0,37.1,17.6,54.9
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-17,2.0,40.0,16.3,79.0
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-18,2.6,35.0,26.4,45.9
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-19,14.1,40.0,19.2,62.6
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-20,0.1,35.4,22.1,86.3
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-21,1.5,36.0,24.6,70.4
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-22,0.5,30.4,16.8,50.9
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-23,1.2,38.4,15.8,81.0
15.5_84.6,15.516919,84.6049,Uttar Pradesh,2025-11-24,0.9,36.6,22.2,47.7
27.8_77.7,27.80943,77.708948,Haryana,2025-08-27,2.7,32.1,23.1,79.4
27.8_77.7,27.80943,77.708948,Haryana,2025-08-28,44.8,29.3,27.2,68.1
27.8_77.7,27.80943,77.708948,Haryana,2025-08-29,3.5,32.0,17.7,67.9
27.8_77.7,27.80943,77.708948,Haryana,2025-08-30,23.4,30.6,20.7,50.2
27.8_77.7,27.80943,77.708948,Haryana,2025-08-31,1.5,40.1,18.4,52.4
27.8_77.7,27.80943,77.708948,Haryana,2025-09-01,19.2,33.4,15.1,76.1
27.8_77.7,27.80943,77.708948,Haryana,2025-09-02,5.8,38.8,22.4,57.6
27.8_77.7,27.80943,77.708948,Haryana,2025-09-03,0.6,40.1,17.7,88.6
27.8_77.7,27.80943,77.708948,Haryana,2025-09-04,2.3,39.6,25.3,63.1
27.8_77.7,27.80943,77.708948,Haryana,2025-09-05,4.1,37.8,21.9,71.6
27.8_77.7,27.80943,77.708948,Haryana,2025-09-06,5.1,35.8,17.5,42.8
27.8_77.7,27.80943,77.708948,Haryana,2025-09-07,3.5,34.5,26.8,60.7
27.8_77.7,27.80943,77.708948,Haryana,2025-09-08,4.6,37.4,17.7,83.6
27.8_77.7,27.80943,77.708948,Haryana,2025-09-09,4.5,41.0,18.5,63.3
27.8_77.7,27.80943,77.708948,Haryana,2025-09-10,12.0,35.8,23.6,54.0
27.8_77.7,27.80943,77.708948,Haryana,2025-09-11,3.2,35.1,17.6,46.3
27.8_77.7,27.80943,77.708948,Haryana,2025-09-12,14.9,38.8,27.1,69.3
27.8_77.7,27.80943,77.708948,Haryana,2025-09-13,4.4,29.4,26.1,62.8
27.8_77.7,27.80943,77.708948,Haryana,2025-09-14,6.6,32.4,21.8,79.1
27.8_77.7,27.80943,77.708948,Haryana,2025-09-15,10.0,41.8,21.4,66.5
27.8_77.7,27.80943,77.708948,Haryana,2025-09-16,0.4,33.5,27.0,57.5
27.8_77.7,27.80943,77.708948,Haryana,2025-09-17,11.6,41.7,16.6,56.7
27.8_77.7,27.80943,77.708948,Haryana,2025-09-18,5.1,31.3,15.2,63.4
27.8_77.7,27.80943,77.708948,Haryana,2025-09-19,6.2,36.8,25.8,52.7
27.8_77.7,27.80943,77.708948,Haryana,2025-09-20,0.5,29.3,21.5,86.1
27.8_77.7,27.80943,77.708948,Haryana,2025-09-21,32.2,30.9,17.0,57.7
27.8_77.7,27.80943,77.708948,Haryana,2025-09-22,5.0,39.3,25.1,86.1
27.8_77.7,27.80943,77.708948,Haryana,2025-09-23,15.6,34.1,15.2,51.8
27.8_77.7,27.80943,77.708948,Haryana,2025-09-24,7.5,35.0,18.1,46.6
27.8_77.7,27.80943,77.708948,Haryana,2025-09-25,1.9,31.6,26.3,75.5
27.8_77.7,27.80943,77.708948,Haryana,2025-09-26,6.4,28.3,25.7,67.6
27.8_77.7,27.80943,77.708948,Haryana,2025-09-27,7.9,28.9,25.6,81.6
27.8_77.7,27.80943,77.708948,Haryana,2025-09-28,17.2,35.4,20.1,43.7
27.8_77.7,27.80943,77.708948,Haryana,2025-09-29,1.7,31.2,15.8,47.7
27.8_77.7,27.80943,77.708948,Haryana,2025-09-30,17.4,35.6,24.9,53.8
27.8_77.7,27.80943,77.708948,Haryana,2025-10-01,0.4,33.2,25.3,54.9
27.8_77.7,27.80943,77.708948,Haryana,2025-10-02,0.7,28.3,23.1,61.8
27.8_77.7,27.80943,77.708948,Haryana,2025-10-03,0.9,35.3,24.1,52.4
27.8_77.7,27.80943,77.708948,Haryana,2025-10-04,2.8,31.6,27.8,76.6
27.8_77.7,27.80943,77.708948,Haryana,2025-10-05,2.8,30.4,22.6,80.0
27.8_77.7,27.80943,77.708948,Haryana,2025-10-06,4.0,38.9,19.1,56.4
27.8_77.7,27.80943,77.708948,Haryana,2025-10-07,2.3,31.9,16.5,63.1
27.8_77.7,27.80943,77.708948,Haryana,2025-10-08,0.0,38.7,24.7,67.6
27.8_77.7,27.80943,77.708948,Haryana,2025-10-09,4.1,36.7,24.1,43.2
27.8_77.7,27.80943,77.708948,Haryana,2025-10-10,6.4,37.0,22.9,59.4
27.8_77.7,27.80943,77.708948,Haryana,2025-10-11,0.1,40.6,27.8,80.4
27.8_77.7,27.80943,77.708948,Haryana,2025-10-12,7.4,29.7,16.7,84.0
27.8_77.7,27.80943,77.708948,Haryana,2025-10-13,0.2,29.3,25.6,67.8
27.8_77.7,27.80943,77.708948,Haryana,2025-10-14,1.5,35.7,26.4,77.9
27.8_77.7,27.80943,77.708948,Haryana,2025-10-15,3.5,41.7,21.8,40.3
27.8_77.7,27.80943,77.708948,Haryana,2025-10-16,1.7,29.4,16.5,52.7
27.8_77.7,27.80943,77.708948,Haryana,2025-10-17,1.4,34.7,17.2,55.6
27.8_77.7,27.80943,77.708948,Haryana,2025-10-18,1.0,33.1,16.4,59.9
27.8_77.7,27.80943,77.708948,Haryana,2025-10-19,2.4,29.4,21.8,77.8
27.8_77.7,27.80943,77.708948,Haryana,2025-10-20,0.0,28.7,21.1,83.6
27.8_77.7,27.80943,77.708948,Haryana,2025-10-21,18.3,29.3,15.2,51.4
27.8_77.7,27.80943,77.708948,Haryana,2025-10-22,1.9,36.0,27.7,84.4
27.8_77.7,27.80943,77.708948,Haryana,2025-10-23,2.5,33.1,19.2,68.6
27.8_77.7,27.80943,77.708948,Haryana,2025-10-24,3.8,34.7,19.0,70.7
27.8_77.7,27.80943,77.708948,Haryana,2025-10-25,2.4,34.0,24.7,54.1
27.8_77.7,27.80943,77.708948,Haryana,2025-10-26,2.0,41.2,24.4,59.4
27.8_77.7,27.80943,77.708948,Haryana,2025-10-27,2.4,33.7,16.5,56.7
27.8_77.7,27.80943,77.708948,Haryana,2025-10-28,5.9,34.5,22.6,49.1
27.8_77.7,27.80943,77.708948,Haryana,2025-10-29,1.3,41.0,19.1,52.5
27.8_77.7,27.80943,77.708948,Haryana,2025-10-30,0.2,29.4,22.6,73.0
27.8_77.7,27.80943,77.708948,Haryana,2025-10-31,3.1,35.6,21.4,43.6
27.8_77.7,27.80943,77.708948,Haryana,2025-11-01,5.5,35.2,16.7,46.8
27.8_77.7,27.80943,77.708948,Haryana,2025-11-02,2.2,31.4,27.0,64.9
27.8_77.7,27.80943,77.708948,Haryana,2025-11-03,11.5,38.3,25.5,59.4
27.8_77.7,27.80943,77.708948,Haryana,2025-11-04,0.4,37.7,20.3,87.4
27.8_77.7,27.80943,77.708948,Haryana,2025-11-05,0.6,36.8,26.3,60.1
27.8_77.7,27.80943,77.708948,Haryana,2025-11-06,9.2,29.1,22.6,78.9
27.8_77.7,27.80943,77.708948,Haryana,2025-11-07,0.7,28.8,16.0,56.0
27.8_77.7,27.80943,77.708948,Haryana,2025-11-08,0.8,31.1,21.0,44.2
27.8_77.7,27.80943,77.708948,Haryana,2025-11-09,16.2,37.7,15.4,74.6
27.8_77.7,27.80943,77.708948,Haryana,2025-11-10,4.7,30.7,25.9,70.6
27.8_77.7,27.80943,77.708948,Haryana,2025-11-11,5.2,38.0,24.2,47.9
27.8_77.7,27.80943,77.708948,Haryana,2025-11-12,1.1,35.3,16.5,63.9
27.8_77.7,27.80943,77.708948,Haryana,2025-11-13,1.8,31.2,17.6,52.4
27.8_77.7,27.80943,77.708948,Haryana,2025-11-14,2.8,33.8,20.4,49.1
27.8_77.7,27.80943,77.708948,Haryana,2025-11-15,4.6,37.8,20.6,47.1
27.8_77.7,27.80943,77.708948,Haryana,2025-11-16,3.8,40.6,17.3,70.1
27.8_77.7,27.80943,77.708948,Haryana,2025-11-17,1.7,29.2,24.4,43.6
27.8_77.7,27.80943,77.708948,Haryana,2025-11-18,3.6,31.9,22.4,48.0
27.8_77.7,27.80943,77.708948,Haryana,2025-11-19,1.4,29.5,21.1,50.7
27.8_77.7,27.80943,77.708948,Haryana,2025-11-20,0.6,29.5,25.0,72.0
27.8_77.7,27.80943,77.708948,Haryana,2025-11-21,0.5,34.6,23.6,83.9
27.8_77.7,27.80943,77.708948,Haryana,2025-11-22,0.2,33.1,23.0,40.8
27.8_77.7,27.80943,77.708948,Haryana,2025-11-23,0.8,38.4,19.6,44.2
27.8_77.7,27.80943,77.708948,Haryana,2025-11-24,3.0,31.5,24.1,85.0
15.0_72.6,15.034763,72.574105,Karnataka,2025-08-27,6.0,36.4,21.7,80.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-08-28,2.2,33.6,26.6,76.2
15.0_72.6,15.034763,72.574105,Karnataka,2025-08-29,3.1,39.7,18.1,71.7
15.0_72.6,15.034763,72.574105,Karnataka,2025-08-30,25.1,36.0,25.4,76.8
15.0_72.6,15.034763,72.574105,Karnataka,2025-08-31,16.1,41.6,15.3,41.4
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-01,7.2,41.4,21.3,82.0
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-02,11.7,35.0,21.7,61.8
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-03,2.3,40.0,17.7,85.3
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-04,3.6,28.4,17.2,84.4
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-05,1.1,38.3,17.4,64.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-06,1.8,32.7,16.6,67.8
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-07,3.6,33.1,15.5,46.8
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-08,9.8,32.1,20.7,78.2
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-09,4.7,31.2,22.1,80.1
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-10,7.3,33.9,16.6,52.4
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-11,23.4,38.8,16.1,40.3
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-12,1.5,41.2,22.5,81.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-13,5.0,39.6,15.4,61.3
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-14,3.8,41.7,18.9,60.8
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-15,11.4,40.3,26.4,59.7
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-16,23.7,37.1,26.1,86.3
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-17,2.1,35.0,22.6,80.1
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-18,4.1,30.9,24.7,69.6
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-19,18.3,37.2,15.2,88.3
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-20,7.2,36.3,26.8,73.2
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-21,5.2,29.5,27.5,43.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-22,1.5,39.5,21.4,48.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-23,2.7,41.9,22.6,60.1
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-24,16.7,34.7,19.0,48.2
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-25,10.9,36.3,16.2,69.6
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-26,1.4,41.7,18.4,74.8
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-27,8.5,37.7,20.6,43.7
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-28,31.3,30.7,25.0,46.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-29,2.6,35.8,20.4,87.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-09-30,15.1,40.9,23.3,50.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-01,2.2,38.7,15.8,83.2
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-02,3.0,38.1,24.0,82.4
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-03,0.3,33.3,21.5,67.3
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-04,8.6,28.6,26.3,67.6
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-05,2.4,32.5,23.4,72.3
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-06,0.6,37.5,18.5,74.4
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-07,2.8,38.0,15.3,46.3
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-08,5.5,33.3,25.9,43.1
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-09,4.4,29.2,21.1,86.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-10,0.2,32.9,21.7,85.0
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-11,1.2,39.3,24.3,55.4
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-12,1.3,30.7,24.0,68.2
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-13,0.5,36.7,21.5,44.6
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-14,9.2,39.7,15.9,86.6
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-15,7.5,28.6,17.6,75.1
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-16,8.2,39.5,18.7,41.7
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-17,1.9,29.3,18.2,72.0
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-18,2.0,33.3,27.1,49.6
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-19,2.0,36.0,19.2,75.3
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-20,6.1,35.6,25.2,43.0
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-21,0.5,34.5,27.0,66.6
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-22,1.7,36.4,16.6,72.7
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-23,0.3,36.1,24.3,60.6
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-24,7.3,30.1,17.2,65.8
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-25,8.0,33.5,27.0,74.7
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-26,4.6,41.1,22.4,72.1
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-27,2.6,39.0,18.6,79.4
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-28,3.8,36.4,15.5,78.7
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-29,0.4,41.5,16.1,76.0
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-30,1.3,38.3,21.7,71.5
15.0_72.6,15.034763,72.574105,Karnataka,2025-10-31,0.2,41.5,15.1,87.1
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-01,2.5,31.6,23.3,73.6
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-02,3.9,28.2,27.8,70.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-03,1.4,36.0,17.3,52.4
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-04,0.3,40.3,18.3,77.0
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-05,1.0,30.0,16.4,83.0
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-06,0.4,29.2,15.1,58.3
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-07,8.6,40.7,16.5,40.6
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-08,4.2,32.3,25.9,50.8
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-09,2.0,28.5,26.6,48.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-10,1.0,34.7,18.5,42.0
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-11,0.1,41.4,19.2,56.7
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-12,7.7,39.7,23.9,72.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-13,4.8,30.4,23.6,44.9
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-14,0.4,31.4,24.2,84.6
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-15,3.5,33.8,21.7,75.6
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-16,2.9,35.4,18.1,70.8
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-17,0.1,35.8,25.7,49.0
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-18,0.4,41.6,26.0,55.1
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-19,0.7,32.7,20.6,81.1
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-20,0.8,38.1,27.1,59.0
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-21,0.1,39.6,24.2,47.5
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-22,2.7,39.5,17.4,51.1
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-23,0.7,42.0,18.0,53.3
15.0_72.6,15.034763,72.574105,Karnataka,2025-11-24,0.1,41.8,18.2,76.3
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-08-27,0.2,39.0,24.8,44.2
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-08-28,1.0,32.1,19.6,79.2
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-08-29,0.5,37.1,18.0,59.1
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-08-30,0.0,32.1,17.2,65.2
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-08-31,1.4,39.7,26.5,82.3
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-01,32.1,40.8,18.6,55.7
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-02,6.1,33.4,27.6,57.0
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-03,10.8,36.1,27.4,77.2
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-04,2.9,30.8,26.1,85.6
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-05,14.2,38.3,19.2,65.3
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-06,19.8,29.9,21.4,57.8
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-07,9.1,36.9,22.3,54.0
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-08,1.4,39.0,27.9,48.5
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-09,0.6,38.4,19.5,50.7
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-10,6.0,37.5,17.8,89.7
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-11,3.2,32.4,20.5,77.3
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-12,16.5,32.5,16.5,52.8
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-13,0.7,36.8,24.6,61.5
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-14,24.4,38.2,19.9,45.1
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-15,5.4,35.1,22.2,74.1
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-16,2.5,28.0,25.6,81.2
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-17,19.4,41.6,17.1,57.7
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-18,15.2,41.1,15.2,59.4
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-19,1.0,39.0,24.7,77.7
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-20,4.0,33.7,18.4,58.0
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-21,32.6,28.7,19.2,79.5
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-22,3.9,41.3,19.3,82.5
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-23,13.5,28.1,20.2,54.0
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-24,5.2,34.5,26.8,49.2
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-25,1.6,29.5,24.6,85.9
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-26,3.7,28.9,17.0,45.1
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-27,7.2,32.0,26.7,48.1
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-28,21.3,32.7,26.3,87.4
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-29,34.4,39.3,16.3,42.8
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-09-30,10.8,40.6,17.2,87.1
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-10-01,2.8,29.7,17.2,43.3
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-10-02,0.5,38.2,17.8,68.1
26.9_81.2,26.917733,81.192124,Uttar Pradesh,2025-10-03,3.8,40.5,22.7,68.5
